Unix Timestamp,Transaction_ID,Television,Dryer,Oven,Refrigerator,Microwave,Line Voltage,Voltage,Apparent Power,Energy Consumption (kWh),Month,Day of the Week,Hour of the Day,Offloading Decision
1713741464,2307,0,0,0,0,1,230,225,1574,93.63966226224667,April,Sunday,23,Remote
1713773011,2308,1,1,1,1,1,231,230,1855,58.370973288683615,April,Monday,8,Remote
1713804557,2309,0,0,1,0,1,235,232,1818,36.322618131434275,April,Monday,16,Local
1713836104,2310,1,1,1,0,1,236,229,1984,45.092901165930165,April,Tuesday,1,Local
1713867650,2311,1,1,1,0,1,221,213,1955,52.636386170751535,April,Tuesday,10,Local
1713899197,2312,1,0,1,1,0,221,214,1616,23.70251500952837,April,Tuesday,19,Local
1713930743,2313,1,0,0,1,1,230,230,1633,57.454252782759276,April,Wednesday,3,Local
1713962290,2314,0,1,1,1,0,235,227,1508,81.43363072049354,April,Wednesday,12,Local
1713993836,2315,0,1,0,1,0,236,235,1737,80.128940730616,April,Wednesday,21,Remote
1714025383,2316,0,0,1,1,1,221,220,1929,72.9862433753999,April,Thursday,6,Remote
1714056929,2317,0,1,0,0,0,227,219,1543,84.32129415008929,April,Thursday,14,Remote
1714088476,2318,1,1,0,0,1,232,231,1829,69.97501430810449,April,Thursday,23,Remote
1714120022,2319,0,1,1,0,0,235,228,1913,76.57086285355636,April,Friday,8,Local
1714151569,2320,1,0,1,0,0,225,216,1781,36.63255726666708,April,Friday,17,Local
1714183115,2321,1,1,0,0,0,226,218,1732,40.86388662315101,April,Saturday,1,Local
1714214662,2322,1,0,0,1,1,221,215,1599,37.50578723735775,April,Saturday,10,Remote
1714246209,2323,0,1,0,1,0,234,228,1861,71.62595921742547,April,Saturday,19,Remote
1714277755,2324,1,0,1,0,0,230,230,1504,67.45306720719967,April,Sunday,4,Local
1714309302,2325,0,0,0,1,0,229,226,1908,80.08450518262214,April,Sunday,13,Remote
1714340848,2326,1,0,1,0,1,231,229,1510,79.4123770267156,April,Sunday,21,Local
1714372395,2327,0,1,0,0,1,232,224,1960,56.282702465603634,April,Monday,6,Local
1714403941,2328,0,0,0,0,1,236,229,1853,93.14737258871176,April,Monday,15,Remote
1714435488,2329,0,1,0,1,1,225,223,1576,98.83247821763975,April,Tuesday,0,Remote
1714467034,2330,0,0,0,1,1,234,231,1707,63.30705823060834,April,Tuesday,8,Local
1714498581,2331,0,1,1,0,0,236,232,1782,76.73864022260233,April,Tuesday,17,Remote
1714530127,2332,1,1,0,0,0,239,236,1950,61.89952974399967,May,Wednesday,2,Local
1714561674,2333,1,0,1,0,0,235,230,1816,29.916740514705225,May,Wednesday,11,Remote
1714593220,2334,0,1,1,1,1,227,225,1918,80.35238790519827,May,Wednesday,19,Local
1714624767,2335,0,0,1,0,0,234,232,1874,17.00496066345062,May,Thursday,4,Remote
1714656313,2336,0,0,1,1,1,221,215,1890,31.0022131246364,May,Thursday,13,Remote
1714687860,2337,1,1,1,1,0,232,232,1959,38.454349750938604,May,Thursday,22,Local
1714719406,2338,0,0,1,0,1,236,228,1577,10.901398434735292,May,Friday,6,Local
1714750953,2339,0,0,1,0,1,224,217,1957,30.992156367852708,May,Friday,15,Remote
1714782499,2340,0,0,0,1,1,227,219,1729,72.45475439908583,May,Saturday,0,Local
1714814046,2341,0,0,0,1,0,234,229,1519,28.829151505476986,May,Saturday,9,Local
1714845592,2342,0,1,0,0,1,228,221,1842,64.48202498187757,May,Saturday,17,Local
1714877139,2343,0,1,1,0,1,222,222,1930,69.31147174670411,May,Sunday,2,Remote
1714908685,2344,0,0,1,1,1,227,226,1884,29.413770216701607,May,Sunday,11,Remote
1714940232,2345,1,1,1,1,0,237,235,1838,55.15322906612797,May,Sunday,20,Remote
1714971778,2346,1,0,1,0,0,235,226,1586,12.542511755900703,May,Monday,5,Local
1715003325,2347,1,0,0,0,1,238,238,1766,45.54796399868134,May,Monday,13,Local
1715034871,2348,0,1,0,0,0,239,238,1726,26.31128132733211,May,Monday,22,Local
1715066418,2349,0,0,0,1,1,238,232,1951,73.68058679032058,May,Tuesday,7,Local
1715097964,2350,0,0,1,1,1,222,218,1827,85.03982389826767,May,Tuesday,16,Local
1715129511,2351,1,1,1,1,0,235,228,1601,32.014773140448746,May,Wednesday,0,Remote
1715161057,2352,1,1,0,1,1,231,224,1698,39.87380043900451,May,Wednesday,9,Local
1715192604,2353,0,1,1,0,1,227,221,1954,42.47128164625997,May,Wednesday,18,Remote
1715224150,2354,1,0,1,1,1,231,223,1673,88.27110595853523,May,Thursday,3,Remote
1715255697,2355,1,1,0,0,0,223,217,1544,26.171029393953077,May,Thursday,11,Remote
1715287244,2356,1,0,1,0,0,233,233,1875,66.55592606555457,May,Thursday,20,Local
1715318790,2357,0,1,1,1,0,239,235,1937,58.0285083219518,May,Friday,5,Local
1715350337,2358,0,0,1,1,0,228,219,1755,97.71621045091788,May,Friday,14,Local
1715381883,2359,0,0,1,0,0,238,236,1848,62.16250303142564,May,Friday,22,Remote
1715413430,2360,0,0,0,0,1,229,228,1783,15.198085588526276,May,Saturday,7,Local
1715444976,2361,1,1,1,0,1,239,237,1587,70.34033742821207,May,Saturday,16,Local
1715476523,2362,1,0,1,1,1,220,213,1714,61.235782561541576,May,Sunday,1,Remote
1715508069,2363,1,1,0,1,0,228,226,1599,58.553454965347115,May,Sunday,10,Local
1715539616,2364,1,0,0,1,1,220,212,1727,61.29020420722007,May,Sunday,18,Remote
1715571162,2365,0,0,1,1,0,235,226,1821,29.73666186920633,May,Monday,3,Remote
1715602709,2366,1,0,0,0,1,220,215,1575,79.57372030421537,May,Monday,12,Local
1715634255,2367,0,0,1,1,1,238,238,1566,19.734629329263385,May,Monday,21,Local
1715665802,2368,1,0,1,1,1,234,227,1531,26.93813954727384,May,Tuesday,5,Local
1715697348,2369,0,1,0,0,0,228,227,1673,65.53186339843586,May,Tuesday,14,Remote
1715728895,2370,0,0,0,0,0,221,214,1691,19.612366625974587,May,Tuesday,23,Remote
1715760441,2371,0,0,0,0,1,234,229,1543,87.95697901954178,May,Wednesday,8,Local
1715791988,2372,0,1,0,1,0,227,226,1963,62.29850533333868,May,Wednesday,16,Remote
1715823534,2373,0,0,1,1,0,235,232,1717,37.60234035396252,May,Thursday,1,Remote
1715855081,2374,1,1,1,1,0,234,233,1638,99.05384962606284,May,Thursday,10,Local
1715886627,2375,0,1,0,1,1,229,229,1577,45.60111911992467,May,Thursday,19,Remote
1715918174,2376,1,0,0,0,1,231,223,1847,17.60759406979796,May,Friday,3,Remote
1715949720,2377,1,1,1,0,0,232,227,1954,64.52650975160381,May,Friday,12,Local
1715981267,2378,1,1,0,0,1,237,233,1668,15.174953169251012,May,Friday,21,Remote
1716012813,2379,0,0,1,0,0,233,232,1656,94.95401765816126,May,Saturday,6,Remote
1716044360,2380,0,0,1,1,0,237,231,1616,22.667814232253043,May,Saturday,14,Remote
1716075906,2381,0,0,1,1,0,226,221,1508,69.07680213991476,May,Saturday,23,Local
1716107453,2382,1,1,0,1,0,223,216,1565,30.48068254874744,May,Sunday,8,Local
1716138999,2383,0,0,0,1,0,221,220,1577,23.382603705630245,May,Sunday,17,Local
1716170546,2384,0,0,1,1,0,237,229,1939,74.92447504257261,May,Monday,2,Local
1716202092,2385,1,1,0,0,1,235,231,1592,84.50607729596823,May,Monday,10,Local
1716233639,2386,1,0,1,0,1,231,225,1757,43.97580147156237,May,Monday,19,Local
1716265185,2387,1,0,0,1,1,236,235,1542,64.53278162139762,May,Tuesday,4,Remote
1716296732,2388,0,0,1,0,1,228,226,1754,14.098760896772587,May,Tuesday,13,Local
1716328279,2389,0,1,1,0,1,229,221,1838,35.312953832327594,May,Tuesday,21,Remote
1716359825,2390,1,0,0,1,0,226,219,1983,46.00765094650999,May,Wednesday,6,Local
1716391372,2391,1,1,0,0,0,221,217,1834,93.24436153466867,May,Wednesday,15,Local
1716422918,2392,0,0,1,0,1,227,222,1754,40.70818288164284,May,Thursday,0,Remote
1716454465,2393,1,0,1,0,1,235,229,1510,29.304535292044466,May,Thursday,8,Remote
1716486011,2394,0,0,1,1,0,233,228,1662,53.221089409370514,May,Thursday,17,Remote
1716517558,2395,0,0,1,0,0,237,230,1956,77.20720365006767,May,Friday,2,Remote
1716549104,2396,0,1,0,1,1,239,239,1590,61.827141230142644,May,Friday,11,Local
1716580651,2397,0,0,0,1,0,228,219,1957,37.48205025370214,May,Friday,19,Remote
1716612197,2398,1,0,1,0,0,222,219,1580,37.70930053356767,May,Saturday,4,Remote
1716643744,2399,0,1,0,1,1,237,228,1796,85.60987704657606,May,Saturday,13,Local
1716675290,2400,1,0,1,0,0,231,225,1732,24.9873843903123,May,Saturday,22,Remote
1716706837,2401,0,0,1,0,1,233,231,1531,22.290071054298714,May,Sunday,7,Local
1716738383,2402,0,1,0,0,0,236,229,1881,99.03288567219207,May,Sunday,15,Remote
1716769930,2403,1,0,1,1,1,236,229,1688,76.83449668889006,May,Monday,0,Local
1716801476,2404,1,0,0,1,0,226,219,1744,31.685986508809087,May,Monday,9,Local
1716833023,2405,1,1,1,0,0,233,233,1554,14.419681283948169,May,Monday,18,Local
1716864569,2406,0,1,1,1,1,238,235,1974,97.11946514418182,May,Tuesday,2,Local
1716896116,2407,0,0,0,1,0,225,220,1989,78.26106252598036,May,Tuesday,11,Local
1716927662,2408,1,1,1,1,1,222,213,1566,49.712820886971215,May,Tuesday,20,Remote
1716959209,2409,1,0,0,1,0,224,216,1762,78.7701138806433,May,Wednesday,5,Remote
1716990755,2410,0,0,0,1,0,227,218,1605,58.85621487138803,May,Wednesday,13,Local
1717022302,2411,1,1,1,0,0,223,215,1525,51.03970490438661,May,Wednesday,22,Remote
1717053848,2412,0,0,0,1,1,228,219,1878,86.24638500667847,May,Thursday,7,Local
1717085395,2413,0,0,0,0,1,233,226,1733,41.108649105914154,May,Thursday,16,Local
1717116941,2414,1,1,0,0,0,224,223,1630,44.77629664280116,May,Friday,0,Local
1717148488,2415,0,1,1,1,1,221,214,1708,27.783404178016898,May,Friday,9,Local
1717180034,2416,0,0,1,0,0,224,216,1943,72.82584910030872,May,Friday,18,Local
1717211581,2417,0,0,0,0,1,229,223,1502,14.325104603755294,June,Saturday,3,Local
1717243127,2418,0,1,0,1,0,229,226,1892,45.098312401212304,June,Saturday,11,Local
1717274674,2419,1,1,1,1,0,228,223,1698,45.349696538010136,June,Saturday,20,Local
1717306221,2420,1,1,1,0,1,231,230,1635,29.200005439349404,June,Sunday,5,Local
1717337767,2421,0,1,0,0,1,225,222,1716,10.385702573469716,June,Sunday,14,Remote
1717369314,2422,1,0,0,1,0,220,220,1511,58.327444996785275,June,Sunday,23,Remote
1717400860,2423,0,1,0,1,0,226,226,1630,72.75467698348939,June,Monday,7,Remote
1717432407,2424,1,0,1,0,1,235,229,1945,68.57466762579702,June,Monday,16,Local
1717463953,2425,0,1,1,0,1,228,224,1759,33.784875108190334,June,Tuesday,1,Remote
1717495500,2426,1,0,0,0,0,227,222,1616,43.430888661052414,June,Tuesday,10,Remote
1717527046,2427,0,1,0,1,1,220,213,1731,72.4707476147674,June,Tuesday,18,Local
1717558593,2428,1,0,0,0,1,239,233,1748,23.747499241406018,June,Wednesday,3,Local
1717590139,2429,1,0,0,0,1,226,220,1760,41.60212179184703,June,Wednesday,12,Remote
1717621686,2430,0,1,1,0,1,221,219,1707,76.24620512587141,June,Wednesday,21,Local
1717653232,2431,1,1,0,0,1,234,232,1766,16.867152320214522,June,Thursday,5,Remote
1717684779,2432,0,1,0,0,1,228,227,1539,87.51775320899343,June,Thursday,14,Remote
1717716325,2433,1,0,1,0,0,238,235,1670,22.274433346361867,June,Thursday,23,Local
1717747872,2434,1,1,1,1,1,224,219,1858,64.99288890653746,June,Friday,8,Local
1717779418,2435,0,1,0,1,1,231,228,1999,13.29516638777577,June,Friday,16,Local
1717810965,2436,1,1,1,1,0,220,211,1919,81.35313169849029,June,Saturday,1,Local
1717842511,2437,0,1,0,1,1,232,231,1546,14.98532500824707,June,Saturday,10,Remote
1717874058,2438,1,1,0,0,1,221,216,1977,58.87124505084663,June,Saturday,19,Remote
1717905604,2439,1,0,0,1,0,228,223,1602,18.12357001224876,June,Sunday,4,Local
1717937151,2440,0,1,0,1,0,229,229,1517,62.80507244315974,June,Sunday,12,Local
1717968697,2441,1,0,0,1,1,231,229,1820,29.990508228597122,June,Sunday,21,Local
1718000244,2442,1,0,0,0,1,221,221,1563,99.63879372548169,June,Monday,6,Remote
1718031790,2443,1,0,1,0,1,221,219,1928,73.0288608588678,June,Monday,15,Local
1718063337,2444,0,1,0,0,0,229,226,1504,73.19534367063687,June,Monday,23,Remote
1718094883,2445,0,1,1,0,0,234,230,1705,39.65456099861071,June,Tuesday,8,Remote
1718126430,2446,0,1,0,1,1,234,226,1514,39.01510506873285,June,Tuesday,17,Remote
1718157976,2447,0,1,1,1,1,232,230,1967,35.51288984421895,June,Wednesday,2,Local
1718189523,2448,1,0,0,1,0,236,236,1781,35.03586678143809,June,Wednesday,10,Local
1718221069,2449,1,0,0,1,1,232,232,1567,58.29135325155224,June,Wednesday,19,Local
1718252616,2450,1,1,0,0,0,223,214,1824,16.94369346843341,June,Thursday,4,Remote
1718284162,2451,0,0,0,0,1,225,220,1606,84.02521700223357,June,Thursday,13,Remote
1718315709,2452,1,1,0,1,1,223,219,1932,85.3816875795926,June,Thursday,21,Remote
1718347256,2453,1,1,1,0,1,230,227,1657,77.20627194764693,June,Friday,6,Local
1718378802,2454,0,1,1,0,0,233,230,1517,96.61350680036045,June,Friday,15,Remote
1718410349,2455,0,1,1,0,0,238,231,1509,63.293160118283204,June,Saturday,0,Local
1718441895,2456,0,0,0,1,1,228,227,1505,56.86233033497789,June,Saturday,8,Local
1718473442,2457,0,1,1,1,0,236,234,1560,73.90449236036807,June,Saturday,17,Local
1718504988,2458,0,0,1,1,0,220,220,1516,52.44723082903609,June,Sunday,2,Local
1718536535,2459,1,1,1,1,1,235,235,1654,25.42201654456484,June,Sunday,11,Remote
1718568081,2460,0,1,1,0,1,225,218,1673,67.60458311900786,June,Sunday,20,Local
1718599628,2461,1,0,0,0,1,228,227,1638,88.82204139801372,June,Monday,4,Remote
1718631174,2462,1,1,1,1,0,237,236,1859,24.279621687808593,June,Monday,13,Remote
1718662721,2463,1,1,1,1,0,230,223,1923,64.81144630085242,June,Monday,22,Local
1718694267,2464,0,1,0,0,1,223,220,1976,99.82725620626425,June,Tuesday,7,Local
1718725814,2465,1,1,1,0,1,232,227,1850,66.33131296705355,June,Tuesday,15,Remote
1718757360,2466,1,0,1,0,0,222,217,1686,35.881270060880524,June,Wednesday,0,Local
1718788907,2467,1,1,0,0,0,235,235,1808,18.03354701599047,June,Wednesday,9,Remote
1718820453,2468,1,0,1,1,1,234,234,1709,89.36581682599287,June,Wednesday,18,Local
1718852000,2469,1,1,0,0,1,225,219,1976,88.40798108630585,June,Thursday,2,Remote
1718883546,2470,0,0,0,0,0,234,227,1779,54.995947938932545,June,Thursday,11,Remote
1718915093,2471,1,0,1,0,0,237,236,1732,63.93175624923606,June,Thursday,20,Local
1718946639,2472,0,1,1,0,1,231,225,1701,15.235486152883883,June,Friday,5,Local
1718978186,2473,0,1,0,0,0,223,215,1970,91.013460806386,June,Friday,13,Local
1719009732,2474,1,1,0,1,1,222,213,1546,32.466348327220146,June,Friday,22,Remote
1719041279,2475,0,1,1,1,1,220,219,1895,68.35895164052067,June,Saturday,7,Local
1719072825,2476,0,0,0,1,1,228,227,1928,64.34540321948407,June,Saturday,16,Local
1719104372,2477,0,0,0,1,0,220,212,1994,11.433397033473824,June,Sunday,0,Local
1719135918,2478,1,0,1,1,0,227,224,1708,14.956344892273414,June,Sunday,9,Remote
1719167465,2479,1,0,0,1,1,220,215,1695,38.06857453665842,June,Sunday,18,Local
1719199011,2480,1,1,1,0,0,231,225,1568,33.27403692333916,June,Monday,3,Local
1719230558,2481,0,1,0,0,0,233,225,1505,46.50742961563999,June,Monday,12,Remote
1719262104,2482,1,1,0,1,1,231,231,1618,46.72906605485172,June,Monday,20,Remote
1719293651,2483,1,0,0,0,1,239,233,1969,66.30826103173314,June,Tuesday,5,Local
1719325197,2484,1,1,0,1,1,238,233,1771,41.26751291891171,June,Tuesday,14,Remote
1719356744,2485,0,0,1,0,0,238,235,1888,47.00720094127796,June,Tuesday,23,Local
1719388291,2486,1,1,0,0,0,221,220,1861,98.1643798113298,June,Wednesday,7,Local
1719419837,2487,1,1,1,1,1,232,230,1564,66.57451522544771,June,Wednesday,16,Local
1719451384,2488,0,0,0,0,1,224,224,1716,94.12994531577114,June,Thursday,1,Remote
1719482930,2489,0,1,0,1,1,230,228,1537,30.909878592326482,June,Thursday,10,Local
1719514477,2490,1,1,0,0,0,222,222,1856,13.740674240315549,June,Thursday,18,Remote
1719546023,2491,0,0,0,1,1,229,228,1847,32.42849523657253,June,Friday,3,Remote
1719577570,2492,1,0,0,0,1,231,222,1750,91.44824819464853,June,Friday,12,Remote
1719609116,2493,0,0,0,1,0,225,217,1706,45.113366100985054,June,Friday,21,Remote
1719640663,2494,1,0,0,0,0,234,227,1870,93.34497172113916,June,Saturday,5,Local
1719672209,2495,1,1,1,0,0,231,230,1907,82.13119613552746,June,Saturday,14,Local
1719703756,2496,0,1,0,1,1,233,228,1975,66.21631384880027,June,Saturday,23,Remote
1719735302,2497,1,0,0,0,1,221,213,1573,38.7601104533186,June,Sunday,8,Local
1719766849,2498,0,1,0,0,1,230,230,1802,21.996848495843878,June,Sunday,17,Remote
1719798395,2499,0,0,1,0,0,230,227,1542,49.26199105711495,July,Monday,1,Remote
1719829942,2500,0,0,0,0,0,237,228,1531,54.12924960713304,July,Monday,10,Local
1719861488,2501,0,0,1,0,1,220,217,1869,15.493869770589786,July,Monday,19,Local
1719893035,2502,1,0,1,1,1,237,231,1868,35.35903955596828,July,Tuesday,4,Local
1719924581,2503,0,0,0,0,0,238,231,1641,53.09249790568327,July,Tuesday,12,Local
1719956128,2504,0,1,0,1,0,221,213,1600,32.95382273009062,July,Tuesday,21,Remote
1719987674,2505,0,1,0,1,1,227,223,1929,76.33844341957769,July,Wednesday,6,Remote
1720019221,2506,1,0,0,1,0,224,224,1860,38.91375655476476,July,Wednesday,15,Remote
1720050767,2507,0,1,1,1,1,233,224,1968,78.90477520443336,July,Wednesday,23,Remote
1720082314,2508,1,1,0,1,0,222,213,1530,14.250308872050311,July,Thursday,8,Remote
1720113860,2509,0,1,0,0,1,232,231,1618,78.42469506040662,July,Thursday,17,Remote
1720145407,2510,1,1,0,1,1,238,238,1875,28.37128433184042,July,Friday,2,Remote
1720176953,2511,0,0,1,0,0,230,226,1538,40.2286284229242,July,Friday,10,Local
1720208500,2512,0,0,0,1,0,231,230,1958,91.7469110308629,July,Friday,19,Remote
1720240046,2513,0,0,1,0,1,222,213,1515,27.697918575058388,July,Saturday,4,Local
1720271593,2514,1,1,0,0,1,227,218,1558,38.06498150808622,July,Saturday,13,Local
1720303139,2515,1,1,0,1,1,225,216,1709,35.67713790330949,July,Saturday,21,Local
1720334686,2516,1,0,1,0,1,239,238,1920,96.6473669316901,July,Sunday,6,Remote
1720366233,2517,0,1,1,0,1,224,219,1713,92.53762320698375,July,Sunday,15,Remote
1720397779,2518,0,0,0,1,1,239,231,1551,89.44329354946738,July,Monday,0,Remote
1720429326,2519,1,0,1,1,0,230,223,1838,84.75431531439821,July,Monday,9,Local
1720460872,2520,1,1,0,1,0,226,223,1610,56.750370571456756,July,Monday,17,Remote
1720492419,2521,0,0,0,0,0,226,218,1906,84.76102538981131,July,Tuesday,2,Local
1720523965,2522,0,1,1,1,0,238,233,1552,74.44769381166003,July,Tuesday,11,Remote
1720555512,2523,1,1,1,0,1,221,216,1766,96.1331358549996,July,Tuesday,20,Local
1720587058,2524,1,1,0,0,1,221,220,1959,98.61887824509664,July,Wednesday,4,Local
1720618605,2525,0,0,1,1,0,234,228,1983,76.32427827533411,July,Wednesday,13,Remote
1720650151,2526,0,1,1,0,0,234,233,1698,41.072138977544235,July,Wednesday,22,Remote
1720681698,2527,1,1,1,0,1,239,238,1555,60.266669354455686,July,Thursday,7,Local
1720713244,2528,0,0,0,1,1,221,219,1737,80.18821505858324,July,Thursday,15,Local
1720744791,2529,1,1,0,0,0,231,229,1899,52.71938084838549,July,Friday,0,Remote
1720776337,2530,0,0,0,0,0,225,219,1559,89.70687417207984,July,Friday,9,Remote
1720807884,2531,0,1,0,0,1,236,230,1628,39.2645041924437,July,Friday,18,Local
1720839430,2532,0,0,1,0,0,228,221,1616,12.347628492359235,July,Saturday,2,Local
1720870977,2533,1,0,1,0,1,223,216,1831,89.3452140362671,July,Saturday,11,Local
1720902523,2534,0,0,0,1,0,231,227,1937,85.05596279152705,July,Saturday,20,Local
1720934070,2535,1,1,1,1,1,225,217,1764,31.649667473406385,July,Sunday,5,Remote
1720965616,2536,0,0,0,0,0,229,222,1972,44.5918860918275,July,Sunday,14,Local
1720997163,2537,1,0,0,1,1,227,226,1677,89.92915126207483,July,Sunday,22,Remote
1721028709,2538,0,0,0,0,0,236,235,1660,65.39709821175995,July,Monday,7,Remote
1721060256,2539,0,0,0,1,1,239,237,1768,33.615071181569874,July,Monday,16,Remote
1721091802,2540,0,1,0,1,1,229,223,1960,58.96199349708738,July,Tuesday,1,Local
1721123349,2541,0,1,0,0,1,231,224,1862,76.43876563091445,July,Tuesday,9,Local
1721154895,2542,0,0,1,0,1,238,235,1970,67.68187493817325,July,Tuesday,18,Remote
1721186442,2543,0,0,0,1,1,230,230,1838,85.45010939813028,July,Wednesday,3,Local
1721217988,2544,1,0,0,1,0,233,230,1971,31.314870889214077,July,Wednesday,12,Remote
1721249535,2545,0,0,1,1,0,222,216,1673,22.457104912623233,July,Wednesday,20,Remote
1721281081,2546,0,0,1,0,0,225,216,1831,89.32420072050178,July,Thursday,5,Remote
1721312628,2547,0,1,0,0,1,235,234,1939,62.86254686199459,July,Thursday,14,Local
1721344174,2548,1,1,1,1,0,234,231,1969,74.38475316207271,July,Thursday,23,Remote
1721375721,2549,0,1,0,0,0,228,225,1523,53.68879850137571,July,Friday,7,Local
1721407268,2550,0,1,1,1,0,232,226,1753,44.27622217084267,July,Friday,16,Local
1721438814,2551,1,0,1,0,0,238,236,1755,67.85956760030308,July,Saturday,1,Remote
1721470361,2552,1,0,1,0,1,227,221,1596,70.81233472561064,July,Saturday,10,Local
1721501907,2553,1,1,1,0,1,239,239,1517,96.59776331123727,July,Saturday,18,Local
1721533454,2554,1,0,1,1,1,227,224,1703,56.58419296980631,July,Sunday,3,Remote
1721565000,2555,0,0,0,1,1,229,221,1826,41.98045778775443,July,Sunday,12,Local
1721596547,2556,0,1,0,1,0,231,230,1696,51.63333328288506,July,Sunday,21,Local
1721628093,2557,1,1,1,1,0,229,229,1623,71.18591594228126,July,Monday,6,Local
1721659640,2558,1,0,1,1,0,227,219,1691,86.0446522141266,July,Monday,14,Remote
1721691186,2559,0,1,1,0,0,236,232,1948,66.84674604110171,July,Monday,23,Local
1721722733,2560,0,0,0,0,1,234,234,1878,42.55972547267833,July,Tuesday,8,Remote
1721754279,2561,1,1,0,1,0,228,219,1905,60.15286576376393,July,Tuesday,17,Local
1721785826,2562,1,0,0,0,0,227,220,1537,93.99472651648968,July,Wednesday,1,Remote
1721817372,2563,1,0,1,1,1,234,225,1922,96.80009746161686,July,Wednesday,10,Local
1721848919,2564,0,0,0,1,0,227,226,1720,58.999168874764024,July,Wednesday,19,Local
1721880465,2565,0,1,1,0,1,226,217,1864,73.87593576725766,July,Thursday,4,Local
1721912012,2566,0,1,0,0,1,239,236,1571,61.17132426491146,July,Thursday,12,Remote
1721943558,2567,1,0,1,0,0,231,229,1893,75.04462892428678,July,Thursday,21,Remote
1721975105,2568,1,0,1,0,0,230,229,1820,33.02106916275605,July,Friday,6,Local
1722006651,2569,0,0,1,0,1,231,224,1811,64.19681407799106,July,Friday,15,Local
1722038198,2570,1,0,1,0,0,238,235,1564,99.83958534191116,July,Friday,23,Remote
1722069744,2571,1,0,1,1,1,231,224,1796,74.9439926175839,July,Saturday,8,Local
1722101291,2572,0,0,1,0,1,222,214,1713,73.95790176189303,July,Saturday,17,Local
1722132837,2573,0,1,0,0,0,238,233,1672,85.4893221580257,July,Sunday,2,Remote
1722164384,2574,0,0,1,1,0,226,217,1874,57.61829782074081,July,Sunday,10,Local
1722195930,2575,1,0,0,0,1,239,234,1762,68.54746811564502,July,Sunday,19,Remote
1722227477,2576,0,0,0,0,1,235,227,1756,56.633519682843534,July,Monday,4,Remote
1722259023,2577,0,0,0,0,1,228,223,1777,48.411924776248576,July,Monday,13,Local
1722290570,2578,1,1,0,0,1,233,233,1945,68.14843786832245,July,Monday,22,Remote
1722322116,2579,0,0,1,0,0,234,228,1993,42.22847027020245,July,Tuesday,6,Local
1722353663,2580,1,0,1,0,1,237,232,1810,99.33349153898371,July,Tuesday,15,Local
1722385210,2581,0,0,1,1,0,220,218,1577,81.43836873685352,July,Wednesday,0,Remote
1722416756,2582,0,0,1,1,1,234,233,1843,91.4216131183662,July,Wednesday,9,Local
1722448303,2583,0,0,0,0,0,231,230,1664,17.595878849996396,July,Wednesday,17,Remote
1722479849,2584,0,0,1,0,0,237,232,1652,73.20386538023413,August,Thursday,2,Remote
1722511396,2585,0,0,0,0,0,231,229,1561,86.33665756080752,August,Thursday,11,Local
1722542942,2586,1,1,1,0,0,229,220,1838,40.06072140184115,August,Thursday,20,Local
1722574489,2587,1,1,0,0,1,237,229,1823,75.28892788567316,August,Friday,4,Remote
1722606035,2588,1,0,0,0,0,224,221,1608,74.8671917609753,August,Friday,13,Local
1722637582,2589,0,0,1,1,1,239,238,1760,13.759742008680654,August,Friday,22,Local
1722669128,2590,1,1,0,1,1,221,220,1511,46.886809054762296,August,Saturday,7,Remote
1722700675,2591,0,1,1,0,0,232,225,1711,67.27041397586703,August,Saturday,15,Local
1722732221,2592,1,0,0,1,1,238,237,1514,21.974005345917895,August,Sunday,0,Remote
1722763768,2593,0,0,1,0,0,233,224,1954,86.84955831892391,August,Sunday,9,Local
1722795314,2594,1,0,0,0,0,236,234,1756,41.67613921738541,August,Sunday,18,Remote
1722826861,2595,1,0,1,0,1,239,238,1860,25.625279097963244,August,Monday,3,Local
1722858407,2596,1,0,0,1,0,221,221,1589,95.75754824711858,August,Monday,11,Remote
1722889954,2597,0,0,1,1,1,227,227,1891,18.268282306909718,August,Monday,20,Remote
1722921500,2598,1,0,0,1,0,227,221,1525,85.40131808502049,August,Tuesday,5,Remote
1722953047,2599,1,0,0,0,0,222,222,1680,95.10830819396162,August,Tuesday,14,Local
1722984593,2600,1,1,1,1,0,225,216,1820,64.5094561763992,August,Tuesday,22,Local
1723016140,2601,0,1,0,1,1,238,229,1825,56.18323871570181,August,Wednesday,7,Remote
1723047686,2602,0,0,0,1,0,238,230,1547,51.96790340451092,August,Wednesday,16,Local
1723079233,2603,0,0,0,0,1,233,228,1669,14.362485927404963,August,Thursday,1,Local
1723110779,2604,1,1,1,1,1,229,227,1628,28.305959516445093,August,Thursday,9,Remote
1723142326,2605,1,1,0,0,1,236,233,1893,65.42029423875047,August,Thursday,18,Local
1723173872,2606,1,1,0,0,0,232,229,1934,86.42058583615571,August,Friday,3,Local
1723205419,2607,0,0,1,1,0,230,227,1928,70.33053913585118,August,Friday,12,Local
1723236965,2608,0,0,1,1,1,232,224,1791,52.35191354752176,August,Friday,20,Remote
1723268512,2609,0,1,0,1,0,230,230,1596,56.09736458206545,August,Saturday,5,Remote
1723300058,2610,1,0,0,1,0,220,215,1793,36.35808521546017,August,Saturday,14,Remote
1723331605,2611,0,0,0,0,1,235,229,1511,94.463336459419,August,Saturday,23,Local
